id,election_id,person_id,party_id,votes,vote_share,elected,created_at,updated_at
322,69,255,12,18557,36.31,0,2025-12-13 18:01:14,2025-12-13 18:01:14
323,69,256,4,5773,11.29,0,2025-12-13 18:01:14,2025-12-13 18:01:14
324,70,257,13,877,37.11,0,2025-12-13 18:01:14,2025-12-13 18:01:14
325,70,258,18,489,20.69,0,2025-12-13 18:01:14,2025-12-13 18:01:14
326,70,259,4,997,42.19,1,2025-12-13 18:01:14,2025-12-13 18:01:14
327,71,260,19,15,0.72,0,2025-12-13 18:01:14,2025-12-13 18:01:14
328,71,261,15,235,11.35,0,2025-12-13 18:01:14,2025-12-13 18:01:14
329,71,262,34,691,33.37,0,2025-12-13 18:01:14,2025-12-13 18:01:14
330,71,263,4,746,36.02,1,2025-12-13 18:01:14,2025-12-13 18:01:14
331,71,264,4,384,18.54,0,2025-12-13 18:01:14,2025-12-13 18:01:14
332,72,265,20,869,30.01,0,2025-12-13 18:01:14,2025-12-13 18:01:14
333,72,266,8,1934,66.78,1,2025-12-13 18:01:14,2025-12-13 18:01:14
334,72,267,4,93,3.21,0,2025-12-13 18:01:14,2025-12-13 18:01:14
335,73,268,10,19988,17.43,0,2025-12-13 18:01:14,2025-12-13 18:01:14
336,73,269,20,45113,39.34,1,2025-12-13 18:01:14,2025-12-13 18:01:14
337,73,270,34,11008,9.6,0,2025-12-13 18:01:14,2025-12-13 18:01:14
338,73,271,18,38554,33.62,0,2025-12-13 18:01:14,2025-12-13 18:01:14
339,74,272,1,2431,47.05,0,2025-12-13 18:01:14,2025-12-13 18:01:14
340,74,273,31,2736,52.95,1,2025-12-13 18:01:14,2025-12-13 18:01:14
341,75,274,38,231,2.54,0,2025-12-13 18:01:14,2025-12-13 18:01:14
342,75,275,28,5619,61.78,1,2025-12-13 18:01:14,2025-12-13 18:01:14
343,75,276,12,1624,17.86,0,2025-12-13 18:01:14,2025-12-13 18:01:14
344,75,277,4,1410,15.5,0,2025-12-13 18:01:14,2025-12-13 18:01:14
345,75,278,4,211,2.32,0,2025-12-13 18:01:14,2025-12-13 18:01:14
346,76,279,5,4200,1.97,0,2025-12-13 18:01:14,2025-12-13 18:01:14
347,76,280,10,17320,8.13,0,2025-12-13 18:01:14,2025-12-13 18:01:14
348,76,281,16,41741,19.6,0,2025-12-13 18:01:14,2025-12-13 18:01:14
349,76,282,39,9670,4.54,0,2025-12-13 18:01:14,2025-12-13 18:01:14
350,76,283,29,9087,4.27,0,2025-12-13 18:01:14,2025-12-13 18:01:14
351,76,284,2,19326,9.08,0,2025-12-13 18:01:14,2025-12-13 18:01:14
352,76,285,35,56649,26.6,1,2025-12-13 18:01:14,2025-12-13 18:01:14
353,76,286,4,13670,6.42,0,2025-12-13 18:01:14,2025-12-13 18:01:14
354,76,287,4,41291,19.39,0,2025-12-13 18:01:14,2025-12-13 18:01:14
355,77,288,13,3773,4.05,0,2025-12-13 18:01:14,2025-12-13 18:01:14
356,77,289,6,51426,55.23,1,2025-12-13 18:01:14,2025-12-13 18:01:14
357,77,290,29,5374,5.77,0,2025-12-13 18:01:14,2025-12-13 18:01:14
358,77,291,34,11788,12.66,0,2025-12-13 18:01:14,2025-12-13 18:01:14
359,77,292,4,15794,16.96,0,2025-12-13 18:01:14,2025-12-13 18:01:14
360,77,293,4,4961,5.33,0,2025-12-13 18:01:14,2025-12-13 18:01:14
361,78,294,18,1477,46.43,0,2025-12-13 18:01:14,2025-12-13 18:01:14
362,78,295,4,1704,53.57,1,2025-12-13 18:01:14,2025-12-13 18:01:14
363,79,296,23,5557,66.89,1,2025-12-13 18:01:14,2025-12-13 18:01:14
364,79,297,12,1463,17.61,0,2025-12-13 18:01:14,2025-12-13 18:01:14
365,79,298,4,1288,15.5,0,2025-12-13 18:01:14,2025-12-13 18:01:14
366,80,299,18,287,27.81,0,2025-12-13 18:01:14,2025-12-13 18:01:14
367,80,300,4,394,38.18,1,2025-12-13 18:01:14,2025-12-13 18:01:14
368,80,301,4,74,7.17,0,2025-12-13 18:01:14,2025-12-13 18:01:14
369,80,302,4,222,21.51,0,2025-12-13 18:01:14,2025-12-13 18:01:14
370,80,303,4,55,5.33,0,2025-12-13 18:01:14,2025-12-13 18:01:14
371,81,304,40,3004,49.44,1,2025-12-13 18:01:14,2025-12-13 18:01:14
372,81,305,29,760,12.51,0,2025-12-13 18:01:14,2025-12-13 18:01:14
373,81,306,31,633,10.42,0,2025-12-13 18:01:14,2025-12-13 18:01:14
374,81,307,4,1679,27.63,0,2025-12-13 18:01:14,2025-12-13 18:01:14
375,82,308,25,407,27.65,0,2025-12-13 18:01:14,2025-12-13 18:01:14
376,82,309,31,238,16.17,0,2025-12-13 18:01:14,2025-12-13 18:01:14
377,82,310,4,355,24.12,0,2025-12-13 18:01:14,2025-12-13 18:01:14
378,82,311,4,472,32.07,1,2025-12-13 18:01:14,2025-12-13 18:01:14
379,83,312,25,2904,36.92,0,2025-12-13 18:01:14,2025-12-13 18:01:14
380,83,313,4,548,6.97,0,2025-12-13 18:01:14,2025-12-13 18:01:14
381,83,314,4,4153,52.8,1,2025-12-13 18:01:14,2025-12-13 18:01:14
382,83,315,4,260,3.31,0,2025-12-13 18:01:14,2025-12-13 18:01:14
383,84,316,6,3215,20.9,0,2025-12-13 18:01:14,2025-12-13 18:01:14
384,84,317,31,5704,37.08,0,2025-12-13 18:01:14,2025-12-13 18:01:14
385,84,318,4,160,1.04,0,2025-12-13 18:01:14,2025-12-13 18:01:14
386,84,319,4,6303,40.98,1,2025-12-13 18:01:14,2025-12-13 18:01:14
387,85,320,10,652,16.22,0,2025-12-13 18:01:14,2025-12-13 18:01:14
388,85,321,36,2077,51.68,1,2025-12-13 18:01:14,2025-12-13 18:01:14
389,85,322,29,152,3.78,0,2025-12-13 18:01:14,2025-12-13 18:01:14
390,85,323,21,926,23.04,0,2025-12-13 18:01:14,2025-12-13 18:01:14
391,85,324,4,212,5.27,0,2025-12-13 18:01:14,2025-12-13 18:01:14
392,86,325,41,1333,10.24,0,2025-12-13 18:01:14,2025-12-13 18:01:14
393,86,326,23,5823,44.72,1,2025-12-13 18:01:14,2025-12-13 18:01:14
394,86,327,42,207,1.59,0,2025-12-13 18:01:14,2025-12-13 18:01:14
395,86,328,18,5658,43.45,0,2025-12-13 18:01:14,2025-12-13 18:01:14
396,87,329,36,1604,18.48,0,2025-12-13 18:01:14,2025-12-13 18:01:14
397,87,330,12,2978,34.32,1,2025-12-13 18:01:14,2025-12-13 18:01:14
398,87,331,4,1681,19.37,0,2025-12-13 18:01:14,2025-12-13 18:01:14
399,87,332,4,234,2.7,0,2025-12-13 18:01:14,2025-12-13 18:01:14
400,87,333,4,217,2.5,0,2025-12-13 18:01:14,2025-12-13 18:01:14
401,87,334,4,1501,17.3,0,2025-12-13 18:01:14,2025-12-13 18:01:14
402,87,335,4,463,5.34,0,2025-12-13 18:01:14,2025-12-13 18:01:14
403,88,336,41,6416,6.55,0,2025-12-13 18:01:14,2025-12-13 18:01:14
404,88,337,13,3733,3.81,0,2025-12-13 18:01:14,2025-12-13 18:01:14
405,88,338,19,12517,12.77,0,2025-12-13 18:01:14,2025-12-13 18:01:14
406,88,339,30,4016,4.1,0,2025-12-13 18:01:14,2025-12-13 18:01:14
407,88,340,12,30169,30.78,0,2025-12-13 18:01:14,2025-12-13 18:01:14
408,88,341,4,2669,2.72,0,2025-12-13 18:01:14,2025-12-13 18:01:14
409,88,342,4,38508,39.28,1,2025-12-13 18:01:14,2025-12-13 18:01:14
410,89,343,16,2259,29.58,0,2025-12-13 18:01:14,2025-12-13 18:01:14
411,89,344,12,4450,58.28,1,2025-12-13 18:01:14,2025-12-13 18:01:14
412,89,345,4,406,5.32,0,2025-12-13 18:01:14,2025-12-13 18:01:14
413,89,346,4,349,4.57,0,2025-12-13 18:01:14,2025-12-13 18:01:14
414,89,347,4,172,2.25,0,2025-12-13 18:01:14,2025-12-13 18:01:14
415,90,348,19,1095,21.05,0,2025-12-13 18:01:14,2025-12-13 18:01:14
416,90,349,18,954,18.34,0,2025-12-13 18:01:14,2025-12-13 18:01:14
417,90,350,4,1823,35.05,1,2025-12-13 18:01:14,2025-12-13 18:01:14
418,90,351,4,652,12.54,0,2025-12-13 18:01:14,2025-12-13 18:01:14
419,90,352,4,174,3.35,0,2025-12-13 18:01:14,2025-12-13 18:01:14
420,90,353,4,159,3.06,0,2025-12-13 18:01:14,2025-12-13 18:01:14
421,90,354,4,344,6.61,0,2025-12-13 18:01:14,2025-12-13 18:01:14
422,91,355,25,2036,29.83,1,2025-12-13 18:01:14,2025-12-13 18:01:14
423,91,356,29,554,8.12,0,2025-12-13 18:01:14,2025-12-13 18:01:14
424,91,357,18,1670,24.47,0,2025-12-13 18:01:14,2025-12-13 18:01:14
425,91,358,4,1324,19.4,0,2025-12-13 18:01:14,2025-12-13 18:01:14
426,91,359,4,767,11.24,0,2025-12-13 18:01:14,2025-12-13 18:01:14
427,91,360,4,475,6.96,0,2025-12-13 18:01:14,2025-12-13 18:01:14
428,92,361,38,193,1.97,0,2025-12-13 18:01:14,2025-12-13 18:01:14
429,92,362,13,367,3.74,0,2025-12-13 18:01:14,2025-12-13 18:01:14
430,92,363,14,631,6.43,0,2025-12-13 18:01:14,2025-12-13 18:01:14
431,92,364,2,470,4.79,0,2025-12-13 18:01:14,2025-12-13 18:01:14
432,92,365,4,532,5.42,0,2025-12-13 18:01:14,2025-12-13 18:01:14
433,92,366,4,2192,22.33,0,2025-12-13 18:01:14,2025-12-13 18:01:14
434,92,367,4,4718,48.05,1,2025-12-13 18:01:14,2025-12-13 18:01:14
435,92,368,4,715,7.28,0,2025-12-13 18:01:14,2025-12-13 18:01:14
436,93,369,29,1057,3.05,0,2025-12-13 18:01:14,2025-12-13 18:01:14
437,93,370,31,4539,13.09,0,2025-12-13 18:01:14,2025-12-13 18:01:14
438,93,371,4,1395,4.02,0,2025-12-13 18:01:14,2025-12-13 18:01:14
439,93,372,4,1583,4.56,0,2025-12-13 18:01:14,2025-12-13 18:01:14
440,93,373,4,789,2.28,0,2025-12-13 18:01:14,2025-12-13 18:01:14
441,93,374,4,10168,29.32,1,2025-12-13 18:01:14,2025-12-13 18:01:14
442,93,375,4,9911,28.58,0,2025-12-13 18:01:14,2025-12-13 18:01:14
443,93,376,4,5238,15.1,0,2025-12-13 18:01:14,2025-12-13 18:01:14
444,94,253,13,5837,11.42,0,2025-12-13 18:05:35,2025-12-13 18:05:35
445,94,254,28,20946,40.98,1,2025-12-13 18:05:35,2025-12-13 18:05:35
446,94,255,12,18557,36.31,0,2025-12-13 18:05:35,2025-12-13 18:05:35
447,94,256,4,5773,11.29,0,2025-12-13 18:05:35,2025-12-13 18:05:35
448,95,257,13,877,37.11,0,2025-12-13 18:05:35,2025-12-13 18:05:35
449,95,258,18,489,20.69,0,2025-12-13 18:05:35,2025-12-13 18:05:35
450,95,259,4,997,42.19,1,2025-12-13 18:05:35,2025-12-13 18:05:35
451,96,260,19,15,0.72,0,2025-12-13 18:05:35,2025-12-13 18:05:35
452,96,261,15,235,11.35,0,2025-12-13 18:05:35,2025-12-13 18:05:35
453,96,262,34,691,33.37,0,2025-12-13 18:05:35,2025-12-13 18:05:35
454,96,263,4,746,36.02,1,2025-12-13 18:05:35,2025-12-13 18:05:35
455,96,264,4,384,18.54,0,2025-12-13 18:05:35,2025-12-13 18:05:35
456,97,265,20,869,30.01,0,2025-12-13 18:05:35,2025-12-13 18:05:35
457,97,266,8,1934,66.78,1,2025-12-13 18:05:35,2025-12-13 18:05:35
458,97,267,4,93,3.21,0,2025-12-13 18:05:35,2025-12-13 18:05:35
459,98,268,10,19988,17.43,0,2025-12-13 18:05:35,2025-12-13 18:05:35
460,98,269,20,45113,39.34,1,2025-12-13 18:05:35,2025-12-13 18:05:35
461,98,270,34,11008,9.6,0,2025-12-13 18:05:35,2025-12-13 18:05:35
462,98,271,18,38554,33.62,0,2025-12-13 18:05:35,2025-12-13 18:05:35
463,99,272,1,2431,47.05,0,2025-12-13 18:05:35,2025-12-13 18:05:35
464,99,273,31,2736,52.95,1,2025-12-13 18:05:35,2025-12-13 18:05:35
465,100,274,38,231,2.54,0,2025-12-13 18:05:35,2025-12-13 18:05:35
466,100,275,28,5619,61.78,1,2025-12-13 18:05:35,2025-12-13 18:05:35
467,100,276,12,1624,17.86,0,2025-12-13 18:05:35,2025-12-13 18:05:35
468,100,277,4,1410,15.5,0,2025-12-13 18:05:35,2025-12-13 18:05:35
469,100,278,4,211,2.32,0,2025-12-13 18:05:35,2025-12-13 18:05:35
470,101,279,5,4200,1.97,0,2025-12-13 18:05:35,2025-12-13 18:05:35
471,101,280,10,17320,8.13,0,2025-12-13 18:05:35,2025-12-13 18:05:35
472,101,281,16,41741,19.6,0,2025-12-13 18:05:35,2025-12-13 18:05:35
473,101,282,39,9670,4.54,0,2025-12-13 18:05:35,2025-12-13 18:05:35
474,101,283,29,9087,4.27,0,2025-12-13 18:05:35,2025-12-13 18:05:35
475,101,284,2,19326,9.08,0,2025-12-13 18:05:35,2025-12-13 18:05:35
476,101,285,35,56649,26.6,1,2025-12-13 18:05:35,2025-12-13 18:05:35
477,101,286,4,13670,6.42,0,2025-12-13 18:05:35,2025-12-13 18:05:35
478,101,287,4,41291,19.39,0,2025-12-13 18:05:35,2025-12-13 18:05:35
479,102,288,13,3773,4.05,0,2025-12-13 18:05:35,2025-12-13 18:05:35
480,102,289,6,51426,55.23,1,2025-12-13 18:05:35,2025-12-13 18:05:35
481,102,290,29,5374,5.77,0,2025-12-13 18:05:35,2025-12-13 18:05:35
482,102,291,34,11788,12.66,0,2025-12-13 18:05:35,2025-12-13 18:05:35
483,102,292,4,15794,16.96,0,2025-12-13 18:05:35,2025-12-13 18:05:35
484,102,293,4,4961,5.33,0,2025-12-13 18:05:35,2025-12-13 18:05:35
485,103,294,18,1477,46.43,0,2025-12-13 18:05:35,2025-12-13 18:05:35
486,103,295,4,1704,53.57,1,2025-12-13 18:05:35,2025-12-13 18:05:35
487,104,296,23,5557,66.89,1,2025-12-13 18:05:35,2025-12-13 18:05:35
488,104,297,12,1463,17.61,0,2025-12-13 18:05:35,2025-12-13 18:05:35
489,104,298,4,1288,15.5,0,2025-12-13 18:05:35,2025-12-13 18:05:35
490,105,299,18,287,27.81,0,2025-12-13 18:05:35,2025-12-13 18:05:35
491,105,300,4,394,38.18,1,2025-12-13 18:05:35,2025-12-13 18:05:35
492,105,301,4,74,7.17,0,2025-12-13 18:05:35,2025-12-13 18:05:35
493,105,302,4,222,21.51,0,2025-12-13 18:05:35,2025-12-13 18:05:35
494,105,303,4,55,5.33,0,2025-12-13 18:05:35,2025-12-13 18:05:35
495,106,304,40,3004,49.44,1,2025-12-13 18:05:35,2025-12-13 18:05:35
496,106,305,29,760,12.51,0,2025-12-13 18:05:35,2025-12-13 18:05:35
497,106,306,31,633,10.42,0,2025-12-13 18:05:35,2025-12-13 18:05:35
498,106,307,4,1679,27.63,0,2025-12-13 18:05:35,2025-12-13 18:05:35
499,107,308,25,407,27.65,0,2025-12-13 18:05:35,2025-12-13 18:05:35
500,107,309,31,238,16.17,0,2025-12-13 18:05:35,2025-12-13 18:05:35
501,107,310,4,355,24.12,0,2025-12-13 18:05:35,2025-12-13 18:05:35
502,107,311,4,472,32.07,1,2025-12-13 18:05:35,2025-12-13 18:05:35
503,108,312,25,2904,36.92,0,2025-12-13 18:05:35,2025-12-13 18:05:35
504,108,313,4,548,6.97,0,2025-12-13 18:05:35,2025-12-13 18:05:35
505,108,314,4,4153,52.8,1,2025-12-13 18:05:35,2025-12-13 18:05:35
506,108,315,4,260,3.31,0,2025-12-13 18:05:35,2025-12-13 18:05:35
507,109,316,6,3215,20.9,0,2025-12-13 18:05:35,2025-12-13 18:05:35
508,109,317,31,5704,37.08,0,2025-12-13 18:05:35,2025-12-13 18:05:35
509,109,318,4,160,1.04,0,2025-12-13 18:05:35,2025-12-13 18:05:35
510,109,319,4,6303,40.98,1,2025-12-13 18:05:35,2025-12-13 18:05:35
511,110,320,10,652,16.22,0,2025-12-13 18:05:35,2025-12-13 18:05:35
512,110,321,36,2077,51.68,1,2025-12-13 18:05:35,2025-12-13 18:05:35
513,110,322,29,152,3.78,0,2025-12-13 18:05:35,2025-12-13 18:05:35
514,110,323,21,926,23.04,0,2025-12-13 18:05:35,2025-12-13 18:05:35
515,110,324,4,212,5.27,0,2025-12-13 18:05:35,2025-12-13 18:05:35
516,111,325,41,1333,10.24,0,2025-12-13 18:05:35,2025-12-13 18:05:35
517,111,326,23,5823,44.72,1,2025-12-13 18:05:35,2025-12-13 18:05:35
518,111,327,42,207,1.59,0,2025-12-13 18:05:35,2025-12-13 18:05:35
519,111,328,18,5658,43.45,0,2025-12-13 18:05:35,2025-12-13 18:05:35
520,112,329,36,1604,18.48,0,2025-12-13 18:05:35,2025-12-13 18:05:35
521,112,330,12,2978,34.32,1,2025-12-13 18:05:35,2025-12-13 18:05:35
522,112,331,4,1681,19.37,0,2025-12-13 18:05:35,2025-12-13 18:05:35
523,112,332,4,234,2.7,0,2025-12-13 18:05:35,2025-12-13 18:05:35
524,112,333,4,217,2.5,0,2025-12-13 18:05:35,2025-12-13 18:05:35
525,112,334,4,1501,17.3,0,2025-12-13 18:05:35,2025-12-13 18:05:35
526,112,335,4,463,5.34,0,2025-12-13 18:05:35,2025-12-13 18:05:35
527,113,336,41,6416,6.55,0,2025-12-13 18:05:35,2025-12-13 18:05:35
528,113,337,13,3733,3.81,0,2025-12-13 18:05:35,2025-12-13 18:05:35
529,113,338,19,12517,12.77,0,2025-12-13 18:05:35,2025-12-13 18:05:35
530,113,339,30,4016,4.1,0,2025-12-13 18:05:35,2025-12-13 18:05:35
531,113,340,12,30169,30.78,0,2025-12-13 18:05:35,2025-12-13 18:05:35
532,113,341,4,2669,2.72,0,2025-12-13 18:05:35,2025-12-13 18:05:35
533,113,342,4,38508,39.28,1,2025-12-13 18:05:35,2025-12-13 18:05:35
534,114,343,16,2259,29.58,0,2025-12-13 18:05:35,2025-12-13 18:05:35
535,114,344,12,4450,58.28,1,2025-12-13 18:05:35,2025-12-13 18:05:35
536,114,345,4,406,5.32,0,2025-12-13 18:05:35,2025-12-13 18:05:35
537,114,346,4,349,4.57,0,2025-12-13 18:05:35,2025-12-13 18:05:35
538,114,347,4,172,2.25,0,2025-12-13 18:05:35,2025-12-13 18:05:35
539,115,348,19,1095,21.05,0,2025-12-13 18:05:35,2025-12-13 18:05:35
540,115,349,18,954,18.34,0,2025-12-13 18:05:35,2025-12-13 18:05:35
541,115,350,4,1823,35.05,1,2025-12-13 18:05:35,2025-12-13 18:05:35
542,115,351,4,652,12.54,0,2025-12-13 18:05:35,2025-12-13 18:05:35
543,115,352,4,174,3.35,0,2025-12-13 18:05:35,2025-12-13 18:05:35
544,115,353,4,159,3.06,0,2025-12-13 18:05:35,2025-12-13 18:05:35
545,115,354,4,344,6.61,0,2025-12-13 18:05:35,2025-12-13 18:05:35
546,116,355,25,2036,29.83,1,2025-12-13 18:05:35,2025-12-13 18:05:35
547,116,356,29,554,8.12,0,2025-12-13 18:05:35,2025-12-13 18:05:35
548,116,357,18,1670,24.47,0,2025-12-13 18:05:35,2025-12-13 18:05:35
549,116,358,4,1324,19.4,0,2025-12-13 18:05:35,2025-12-13 18:05:35
550,116,359,4,767,11.24,0,2025-12-13 18:05:35,2025-12-13 18:05:35
551,116,360,4,475,6.96,0,2025-12-13 18:05:35,2025-12-13 18:05:35
552,117,361,38,193,1.97,0,2025-12-13 18:05:35,2025-12-13 18:05:35
553,117,362,13,367,3.74,0,2025-12-13 18:05:35,2025-12-13 18:05:35
554,117,363,14,631,6.43,0,2025-12-13 18:05:35,2025-12-13 18:05:35
555,117,364,2,470,4.79,0,2025-12-13 18:05:35,2025-12-13 18:05:35
556,117,365,4,532,5.42,0,2025-12-13 18:05:35,2025-12-13 18:05:35
557,117,366,4,2192,22.33,0,2025-12-13 18:05:35,2025-12-13 18:05:35
558,117,367,4,4718,48.05,1,2025-12-13 18:05:35,2025-12-13 18:05:35
559,117,368,4,715,7.28,0,2025-12-13 18:05:35,2025-12-13 18:05:35
560,118,369,29,1057,3.05,0,2025-12-13 18:05:35,2025-12-13 18:05:35
561,118,370,31,4539,13.09,0,2025-12-13 18:05:35,2025-12-13 18:05:35
562,118,371,4,1395,4.02,0,2025-12-13 18:05:35,2025-12-13 18:05:35
563,118,372,4,1583,4.56,0,2025-12-13 18:05:35,2025-12-13 18:05:35
564,118,373,4,789,2.28,0,2025-12-13 18:05:35,2025-12-13 18:05:35
565,118,374,4,10168,29.32,1,2025-12-13 18:05:35,2025-12-13 18:05:35
566,118,375,4,9911,28.58,0,2025-12-13 18:05:35,2025-12-13 18:05:35
567,118,376,4,5238,15.1,0,2025-12-13 18:05:35,2025-12-13 18:05:35
568,119,253,13,5837,11.42,0,2025-12-13 18:08:00,2025-12-13 18:08:00
569,119,254,28,20946,40.98,1,2025-12-13 18:08:00,2025-12-13 18:08:00
570,119,255,12,18557,36.31,0,2025-12-13 18:08:00,2025-12-13 18:08:00
571,119,256,4,5773,11.29,0,2025-12-13 18:08:00,2025-12-13 18:08:00
572,120,257,13,877,37.11,0,2025-12-13 18:08:00,2025-12-13 18:08:00
573,120,258,18,489,20.69,0,2025-12-13 18:08:00,2025-12-13 18:08:00
574,120,259,4,997,42.19,1,2025-12-13 18:08:00,2025-12-13 18:08:00
575,121,260,19,15,0.72,0,2025-12-13 18:08:00,2025-12-13 18:08:00
576,121,261,15,235,11.35,0,2025-12-13 18:08:00,2025-12-13 18:08:00
577,121,262,34,691,33.37,0,2025-12-13 18:08:00,2025-12-13 18:08:00
578,121,263,4,746,36.02,1,2025-12-13 18:08:00,2025-12-13 18:08:00
579,121,264,4,384,18.54,0,2025-12-13 18:08:00,2025-12-13 18:08:00
580,122,265,20,869,30.01,0,2025-12-13 18:08:00,2025-12-13 18:08:00
581,122,266,8,1934,66.78,1,2025-12-13 18:08:00,2025-12-13 18:08:00
582,122,267,4,93,3.21,0,2025-12-13 18:08:00,2025-12-13 18:08:00
583,123,268,10,19988,17.43,0,2025-12-13 18:08:00,2025-12-13 18:08:00
584,123,269,20,45113,39.34,1,2025-12-13 18:08:00,2025-12-13 18:08:00
585,123,270,34,11008,9.6,0,2025-12-13 18:08:00,2025-12-13 18:08:00
586,123,271,18,38554,33.62,0,2025-12-13 18:08:00,2025-12-13 18:08:00
587,124,272,1,2431,47.05,0,2025-12-13 18:08:00,2025-12-13 18:08:00
588,124,273,31,2736,52.95,1,2025-12-13 18:08:00,2025-12-13 18:08:00
589,125,274,38,231,2.54,0,2025-12-13 18:08:00,2025-12-13 18:08:00
590,125,275,28,5619,61.78,1,2025-12-13 18:08:00,2025-12-13 18:08:00
591,125,276,12,1624,17.86,0,2025-12-13 18:08:00,2025-12-13 18:08:00
592,125,277,4,1410,15.5,0,2025-12-13 18:08:00,2025-12-13 18:08:00
593,125,278,4,211,2.32,0,2025-12-13 18:08:00,2025-12-13 18:08:00
594,126,279,5,4200,1.97,0,2025-12-13 18:08:00,2025-12-13 18:08:00
595,126,280,10,17320,8.13,0,2025-12-13 18:08:00,2025-12-13 18:08:00
596,126,281,16,41741,19.6,0,2025-12-13 18:08:00,2025-12-13 18:08:00
597,126,282,39,9670,4.54,0,2025-12-13 18:08:00,2025-12-13 18:08:00
598,126,283,29,9087,4.27,0,2025-12-13 18:08:00,2025-12-13 18:08:00
599,126,284,2,19326,9.08,0,2025-12-13 18:08:00,2025-12-13 18:08:00
600,126,285,35,56649,26.6,1,2025-12-13 18:08:00,2025-12-13 18:08:00
601,126,286,4,13670,6.42,0,2025-12-13 18:08:00,2025-12-13 18:08:00
602,126,287,4,41291,19.39,0,2025-12-13 18:08:00,2025-12-13 18:08:00
603,127,288,13,3773,4.05,0,2025-12-13 18:08:00,2025-12-13 18:08:00
604,127,289,6,51426,55.23,1,2025-12-13 18:08:00,2025-12-13 18:08:00
605,127,290,29,5374,5.77,0,2025-12-13 18:08:00,2025-12-13 18:08:00
606,127,291,34,11788,12.66,0,2025-12-13 18:08:00,2025-12-13 18:08:00
607,127,292,4,15794,16.96,0,2025-12-13 18:08:00,2025-12-13 18:08:00
608,127,293,4,4961,5.33,0,2025-12-13 18:08:00,2025-12-13 18:08:00
609,128,294,18,1477,46.43,0,2025-12-13 18:08:00,2025-12-13 18:08:00
610,128,295,4,1704,53.57,1,2025-12-13 18:08:00,2025-12-13 18:08:00
611,129,296,23,5557,66.89,1,2025-12-13 18:08:00,2025-12-13 18:08:00
612,129,297,12,1463,17.61,0,2025-12-13 18:08:00,2025-12-13 18:08:00
613,129,298,4,1288,15.5,0,2025-12-13 18:08:00,2025-12-13 18:08:00
614,130,299,18,287,27.81,0,2025-12-13 18:08:00,2025-12-13 18:08:00
615,130,300,4,394,38.18,1,2025-12-13 18:08:00,2025-12-13 18:08:00
616,130,301,4,74,7.17,0,2025-12-13 18:08:00,2025-12-13 18:08:00
617,130,302,4,222,21.51,0,2025-12-13 18:08:00,2025-12-13 18:08:00
618,130,303,4,55,5.33,0,2025-12-13 18:08:00,2025-12-13 18:08:00
619,131,304,40,3004,49.44,1,2025-12-13 18:08:00,2025-12-13 18:08:00
620,131,305,29,760,12.51,0,2025-12-13 18:08:00,2025-12-13 18:08:00
621,131,306,31,633,10.42,0,2025-12-13 18:08:00,2025-12-13 18:08:00
622,131,307,4,1679,27.63,0,2025-12-13 18:08:00,2025-12-13 18:08:00
623,132,308,25,407,27.65,0,2025-12-13 18:08:00,2025-12-13 18:08:00
624,132,309,31,238,16.17,0,2025-12-13 18:08:00,2025-12-13 18:08:00
625,132,310,4,355,24.12,0,2025-12-13 18:08:00,2025-12-13 18:08:00
626,132,311,4,472,32.07,1,2025-12-13 18:08:00,2025-12-13 18:08:00
627,133,312,25,2904,36.92,0,2025-12-13 18:08:00,2025-12-13 18:08:00
628,133,313,4,548,6.97,0,2025-12-13 18:08:00,2025-12-13 18:08:00
629,133,314,4,4153,52.8,1,2025-12-13 18:08:00,2025-12-13 18:08:00
630,133,315,4,260,3.31,0,2025-12-13 18:08:00,2025-12-13 18:08:00
631,134,316,6,3215,20.9,0,2025-12-13 18:08:00,2025-12-13 18:08:00
632,134,317,31,5704,37.08,0,2025-12-13 18:08:00,2025-12-13 18:08:00
633,134,318,4,160,1.04,0,2025-12-13 18:08:00,2025-12-13 18:08:00
634,134,319,4,6303,40.98,1,2025-12-13 18:08:00,2025-12-13 18:08:00
635,135,320,10,652,16.22,0,2025-12-13 18:08:00,2025-12-13 18:08:00
636,135,321,36,2077,51.68,1,2025-12-13 18:08:00,2025-12-13 18:08:00
637,135,322,29,152,3.78,0,2025-12-13 18:08:00,2025-12-13 18:08:00
638,135,323,21,926,23.04,0,2025-12-13 18:08:00,2025-12-13 18:08:00
639,135,324,4,212,5.27,0,2025-12-13 18:08:00,2025-12-13 18:08:00
640,136,325,41,1333,10.24,0,2025-12-13 18:08:00,2025-12-13 18:08:00
641,136,326,23,5823,44.72,1,2025-12-13 18:08:00,2025-12-13 18:08:00
642,136,327,42,207,1.59,0,2025-12-13 18:08:00,2025-12-13 18:08:00
643,136,328,18,5658,43.45,0,2025-12-13 18:08:00,2025-12-13 18:08:00
644,137,329,36,1604,18.48,0,2025-12-13 18:08:00,2025-12-13 18:08:00
645,137,330,12,2978,34.32,1,2025-12-13 18:08:00,2025-12-13 18:08:00
646,137,331,4,1681,19.37,0,2025-12-13 18:08:00,2025-12-13 18:08:00
647,137,332,4,234,2.7,0,2025-12-13 18:08:00,2025-12-13 18:08:00
648,137,333,4,217,2.5,0,2025-12-13 18:08:00,2025-12-13 18:08:00
